REF_DATE,GEO,VALUE
2017-07-01,"Halifax, Nova Scotia",101
2017-07-01,"Halifax, Nova Scotia",99.9
2017-07-01,New Brunswick,100.5
2017-07-01,New Brunswick,100.5
2017-07-01,New Brunswick,100
2017-07-01,"Saint John, Fredericton, and Moncton, New Brunswick",100.5
2017-07-01,"Saint John, Fredericton, and Moncton, New Brunswick",100.5
2017-07-01,"Saint John, Fredericton, and Moncton, New Brunswick",100
2017-07-01,Quebec,100.7
2017-07-01,Quebec,100.7
2017-07-01,Quebec,100.5
2017-07-01,"Québec, Quebec",100.4
2017-07-01,"Québec, Quebec",100.4
2017-07-01,"Québec, Quebec",100.6
2017-07-01,"Sherbrooke, Quebec",99.9
2017-07-01,"Sherbrooke, Quebec",99.8
2017-07-01,"Sherbrooke, Quebec",100.4
2017-07-01,"Trois-Rivières, Quebec",100
2017-07-01,"Trois-Rivières, Quebec",100
2017-07-01,"Trois-Rivières, Quebec",100
2017-07-01,"Montréal, Quebec",100.9
2017-07-01,"Montréal, Quebec",101
2017-07-01,"Montréal, Quebec",100.5
2017-07-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",100.5
2017-07-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",100.8
2017-07-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",100
2017-07-01,Ontario,104.1
2017-07-01,Ontario,103.4
2017-07-01,Ontario,106.3
2017-07-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",102.7
2017-07-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",102.3
2017-07-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",102.5
2017-07-01,"Oshawa, Ontario",103.7
2017-07-01,"Oshawa, Ontario",103.2
2017-07-01,"Oshawa, Ontario",104.5
2017-07-01,"Toronto, Ontario",104.6
2017-07-01,"Toronto, Ontario",103.2
2017-07-01,"Toronto, Ontario",108.1
2017-07-01,"Hamilton, Ontario",103.1
2017-07-01,"Hamilton, Ontario",104.3
2017-07-01,"Hamilton, Ontario",100.4
2017-07-01,"St. Catharines-Niagara, Ontario",103.9
2017-07-01,"St. Catharines-Niagara, Ontario",105
2017-07-01,"St. Catharines-Niagara, Ontario",101.9
2017-07-01,"Kitchener-Cambridge-Waterloo, Ontario",103.7
2017-07-01,"Kitchener-Cambridge-Waterloo, Ontario",103
2017-07-01,"Kitchener-Cambridge-Waterloo, Ontario",104.2
2017-07-01,"Guelph, Ontario",104.4
2017-07-01,"Guelph, Ontario",104.4
2017-07-01,"Guelph, Ontario",104.1
2017-07-01,"London, Ontario",105.5
2017-07-01,"London, Ontario",106.7
2017-07-01,"London, Ontario",100.7
2017-07-01,"Windsor, Ontario",101.5
2017-07-01,"Windsor, Ontario",101
2017-07-01,"Windsor, Ontario",103.1
2017-07-01,"Greater Sudbury, Ontario",99.6
2017-07-01,"Greater Sudbury, Ontario",99.6
2017-07-01,"Greater Sudbury, Ontario",99.3
2017-07-01,Prairie Region,100.2
2017-07-01,Prairie Region,100.2
2017-07-01,Prairie Region,100.1
2017-07-01,Manitoba,102.3
2017-07-01,Manitoba,103.2
2017-07-01,Manitoba,100.5
2017-07-01,"Winnipeg, Manitoba",102.3
2017-07-01,"Winnipeg, Manitoba",103.2
2017-07-01,"Winnipeg, Manitoba",100.5
2017-07-01,Saskatchewan,99.6
2017-07-01,Saskatchewan,99.5
2017-07-01,Saskatchewan,99.9
2017-07-01,"Regina, Saskatchewan",100.5
2017-07-01,"Regina, Saskatchewan",100.7
2017-07-01,"Regina, Saskatchewan",100.3
2017-07-01,"Saskatoon, Saskatchewan",99.1
2017-07-01,"Saskatoon, Saskatchewan",98.8
2017-07-01,"Saskatoon, Saskatchewan",99.7
2017-07-01,Alberta,100.1
2017-07-01,Alberta,100
2017-07-01,Alberta,100.1
2017-07-01,"Calgary, Alberta",100.3
2017-07-01,"Calgary, Alberta",100.2
2017-07-01,"Calgary, Alberta",100.3
2017-07-01,"Edmonton, Alberta",99.8
2017-07-01,"Edmonton, Alberta",99.8
2017-07-01,"Edmonton, Alberta",99.9
2017-07-01,British Columbia,106.5
2017-07-01,British Columbia,107.7
2017-07-01,British Columbia,103
2017-07-01,"Kelowna, British Columbia",101.6
2017-07-01,"Kelowna, British Columbia",102.4
2017-07-01,"Kelowna, British Columbia",100
2017-07-01,"Vancouver, British Columbia",107.6
2017-07-01,"Vancouver, British Columbia",108.9
2017-07-01,"Vancouver, British Columbia",103.6
2017-07-01,"Victoria, British Columbia",101.4
2017-07-01,"Victoria, British Columbia",101.7
2017-07-01,"Victoria, British Columbia",100.4
2017-08-01,Canada,102.9
2017-08-01,Canada,102.8
2017-08-01,Canada,103.3
2017-08-01,Atlantic Region,99.9
2017-08-01,Atlantic Region,99.9
2017-08-01,Atlantic Region,99.9
2017-08-01,Newfoundland and Labrador,98.9
2017-08-01,Newfoundland and Labrador,98.6
2017-08-01,Newfoundland and Labrador,99.8
2017-08-01,"St. John's, Newfoundland and Labrador",98.9
2017-08-01,"St. John's, Newfoundland and Labrador",98.6
2017-08-01,"St. John's, Newfoundland and Labrador",99.8
2017-08-01,Prince Edward Island,100.3
2017-08-01,Prince Edward Island,100.4
2017-08-01,Prince Edward Island,100
2017-08-01,"Charlottetown, Prince Edward Island",100.3
2017-08-01,"Charlottetown, Prince Edward Island",100.4
2017-08-01,"Charlottetown, Prince Edward Island",100
2017-08-01,Nova Scotia,100.7
2017-08-01,Nova Scotia,100.9
2017-08-01,Nova Scotia,99.9
2017-08-01,"Halifax, Nova Scotia",100.7
2017-08-01,"Halifax, Nova Scotia",100.9
2017-08-01,"Halifax, Nova Scotia",99.9
2017-08-01,New Brunswick,100.5
2017-08-01,New Brunswick,100.5
2017-08-01,New Brunswick,100
2017-08-01,"Saint John, Fredericton, and Moncton, New Brunswick",100.5
2017-08-01,"Saint John, Fredericton, and Moncton, New Brunswick",100.5
2017-08-01,"Saint John, Fredericton, and Moncton, New Brunswick",100
2017-08-01,Quebec,100.7
2017-08-01,Quebec,100.7
2017-08-01,Quebec,100.5
2017-08-01,"Québec, Quebec",100.4
2017-08-01,"Québec, Quebec",100.4
2017-08-01,"Québec, Quebec",100.6
2017-08-01,"Sherbrooke, Quebec",99.7
2017-08-01,"Sherbrooke, Quebec",99.5
2017-08-01,"Sherbrooke, Quebec",100.4
2017-08-01,"Trois-Rivières, Quebec",100
2017-08-01,"Trois-Rivières, Quebec",100
2017-08-01,"Trois-Rivières, Quebec",100
2017-08-01,"Montréal, Quebec",100.9
2017-08-01,"Montréal, Quebec",101
2017-08-01,"Montréal, Quebec",100.5
2017-08-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",100.6
2017-08-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",100.8
2017-08-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",100
2017-08-01,Ontario,104.2
2017-08-01,Ontario,103.5
2017-08-01,Ontario,106.4
2017-08-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",103.1
2017-08-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",102.7
2017-08-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",103.3
2017-08-01,"Oshawa, Ontario",103.7
2017-08-01,"Oshawa, Ontario",103.2
2017-08-01,"Oshawa, Ontario",104.5
2017-08-01,"Toronto, Ontario",104.6
2017-08-01,"Toronto, Ontario",103.2
2017-08-01,"Toronto, Ontario",108.1
2017-08-01,"Hamilton, Ontario",103.1
2017-08-01,"Hamilton, Ontario",104.3
2017-08-01,"Hamilton, Ontario",100.4
2017-08-01,"St. Catharines-Niagara, Ontario",103.9
2017-08-01,"St. Catharines-Niagara, Ontario",104.8
2017-08-01,"St. Catharines-Niagara, Ontario",102.4
2017-08-01,"Kitchener-Cambridge-Waterloo, Ontario",103.7
2017-08-01,"Kitchener-Cambridge-Waterloo, Ontario",103
2017-08-01,"Kitchener-Cambridge-Waterloo, Ontario",104.2
2017-08-01,"Guelph, Ontario",104.4
2017-08-01,"Guelph, Ontario",104.4
2017-08-01,"Guelph, Ontario",104.1
2017-08-01,"London, Ontario",106.6
2017-08-01,"London, Ontario",108
2017-08-01,"London, Ontario",100.7
2017-08-01,"Windsor, Ontario",101.8
2017-08-01,"Windsor, Ontario",101.4
2017-08-01,"Windsor, Ontario",103.5
2017-08-01,"Greater Sudbury, Ontario",99.6
2017-08-01,"Greater Sudbury, Ontario",99.6
2017-08-01,"Greater Sudbury, Ontario",99.3
2017-08-01,Prairie Region,100.3
2017-08-01,Prairie Region,100.3
2017-08-01,Prairie Region,100.1
2017-08-01,Manitoba,102.6
2017-08-01,Manitoba,103.6
2017-08-01,Manitoba,100.5
2017-08-01,"Winnipeg, Manitoba",102.6
2017-08-01,"Winnipeg, Manitoba",103.6
2017-08-01,"Winnipeg, Manitoba",100.5
2017-08-01,Saskatchewan,99.7
2017-08-01,Saskatchewan,99.6
2017-08-01,Saskatchewan,99.9
2017-08-01,"Regina, Saskatchewan",100.7
2017-08-01,"Regina, Saskatchewan",101
2017-08-01,"Regina, Saskatchewan",100.3
2017-08-01,"Saskatoon, Saskatchewan",99.1
2017-08-01,"Saskatoon, Saskatchewan",98.8
2017-08-01,"Saskatoon, Saskatchewan",99.7
2017-08-01,Alberta,100.1
2017-08-01,Alberta,100.1
2017-08-01,Alberta,100.1
2017-08-01,"Calgary, Alberta",100.4
2017-08-01,"Calgary, Alberta",100.3
2017-08-01,"Calgary, Alberta",100.4
2017-08-01,"Edmonton, Alberta",99.9
2017-08-01,"Edmonton, Alberta",99.9
2017-08-01,"Edmonton, Alberta",99.9
2017-08-01,British Columbia,106.6
2017-08-01,British Columbia,107.8
2017-08-01,British Columbia,103
2017-08-01,"Kelowna, British Columbia",102.5
2017-08-01,"Kelowna, British Columbia",103.7
2017-08-01,"Kelowna, British Columbia",100
2017-08-01,"Vancouver, British Columbia",107.6
2017-08-01,"Vancouver, British Columbia",108.9
2017-08-01,"Vancouver, British Columbia",103.6
2017-08-01,"Victoria, British Columbia",101.4
2017-08-01,"Victoria, British Columbia",101.7
2017-08-01,"Victoria, British Columbia",100.4
2017-09-01,Canada,103.1
2017-09-01,Canada,102.9
2017-09-01,Canada,103.6
2017-09-01,Atlantic Region,100
2017-09-01,Atlantic Region,100
2017-09-01,Atlantic Region,99.9
2017-09-01,Newfoundland and Labrador,98.9
2017-09-01,Newfoundland and Labrador,98.6
2017-09-01,Newfoundland and Labrador,99.8
2017-09-01,"St. John's, Newfoundland and Labrador",98.9
2017-09-01,"St. John's, Newfoundland and Labrador",98.6
2017-09-01,"St. John's, Newfoundland and Labrador",99.8
2017-09-01,Prince Edward Island,100.3
2017-09-01,Prince Edward Island,100.4
2017-09-01,Prince Edward Island,100
2017-09-01,"Charlottetown, Prince Edward Island",100.3
2017-09-01,"Charlottetown, Prince Edward Island",100.4
2017-09-01,"Charlottetown, Prince Edward Island",100
2017-09-01,Nova Scotia,100.8
2017-09-01,Nova Scotia,101
2017-09-01,Nova Scotia,99.9
2017-09-01,"Halifax, Nova Scotia",100.8
2017-09-01,"Halifax, Nova Scotia",101
2017-09-01,"Halifax, Nova Scotia",99.9
2017-09-01,New Brunswick,100.5
2017-09-01,New Brunswick,100.5
2017-09-01,New Brunswick,100
2017-09-01,"Saint John, Fredericton, and Moncton, New Brunswick",100.5
2017-09-01,"Saint John, Fredericton, and Moncton, New Brunswick",100.5
2017-09-01,"Saint John, Fredericton, and Moncton, New Brunswick",100
2017-09-01,Quebec,100.8
2017-09-01,Quebec,101
2017-09-01,Quebec,100.5
2017-09-01,"Québec, Quebec",100.4
2017-09-01,"Québec, Quebec",100.4
2017-09-01,"Québec, Quebec",100.6
2017-09-01,"Sherbrooke, Quebec",100
2017-09-01,"Sherbrooke, Quebec",99.9
2017-09-01,"Sherbrooke, Quebec",100.4
2017-09-01,"Trois-Rivières, Quebec",100
2017-09-01,"Trois-Rivières, Quebec",100
2017-09-01,"Trois-Rivières, Quebec",100
2017-09-01,"Montréal, Quebec",101.1
2017-09-01,"Montréal, Quebec",101.2
2017-09-01,"Montréal, Quebec",100.5
2017-09-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",101
2017-09-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",101.3
2017-09-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",100
2017-09-01,Ontario,104.3
2017-09-01,Ontario,103.6
2017-09-01,Ontario,106.5
2017-09-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",103.1
2017-09-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",102.7
2017-09-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",103.3
2017-09-01,"Oshawa, Ontario",104.6
2017-09-01,"Oshawa, Ontario",104.1
2017-09-01,"Oshawa, Ontario",105.5
2017-09-01,"Toronto, Ontario",104.6
2017-09-01,"Toronto, Ontario",103.2
2017-09-01,"Toronto, Ontario",108.1
2017-09-01,"Hamilton, Ontario",103.1
2017-09-01,"Hamilton, Ontario",104.3
2017-09-01,"Hamilton, Ontario",100.4
2017-09-01,"St. Catharines-Niagara, Ontario",104.5
2017-09-01,"St. Catharines-Niagara, Ontario",105.6
2017-09-01,"St. Catharines-Niagara, Ontario",102.4
2017-09-01,"Kitchener-Cambridge-Waterloo, Ontario",103.7
2017-09-01,"Kitchener-Cambridge-Waterloo, Ontario",103
2017-09-01,"Kitchener-Cambridge-Waterloo, Ontario",104.2
2017-09-01,"Guelph, Ontario",104.4
2017-09-01,"Guelph, Ontario",104.4
2017-09-01,"Guelph, Ontario",104.1
2017-09-01,"London, Ontario",106.8
2017-09-01,"London, Ontario",108.3
2017-09-01,"London, Ontario",100.7
2017-09-01,"Windsor, Ontario",101.8
2017-09-01,"Windsor, Ontario",101.4
2017-09-01,"Windsor, Ontario",103.5
2017-09-01,"Greater Sudbury, Ontario",99.6
2017-09-01,"Greater Sudbury, Ontario",99.6
2017-09-01,"Greater Sudbury, Ontario",99.3
2017-09-01,Prairie Region,100.3
2017-09-01,Prairie Region,100.2
2017-09-01,Prairie Region,100.3
2017-09-01,Manitoba,102.9
2017-09-01,Manitoba,104.1
2017-09-01,Manitoba,100.6
2017-09-01,"Winnipeg, Manitoba",102.9
2017-09-01,"Winnipeg, Manitoba",104.1
2017-09-01,"Winnipeg, Manitoba",100.6
2017-09-01,Saskatchewan,99.5
2017-09-01,Saskatchewan,99.3
2017-09-01,Saskatchewan,100
2017-09-01,"Regina, Saskatchewan",100.4
2017-09-01,"Regina, Saskatchewan",100.4
2017-09-01,"Regina, Saskatchewan",100.6
2017-09-01,"Saskatoon, Saskatchewan",98.9
2017-09-01,"Saskatoon, Saskatchewan",98.6
2017-09-01,"Saskatoon, Saskatchewan",99.7
2017-09-01,Alberta,100.1
2017-09-01,Alberta,99.9
2017-09-01,Alberta,100.3
2017-09-01,"Calgary, Alberta",100.3
2017-09-01,"Calgary, Alberta",100.2
2017-09-01,"Calgary, Alberta",100.5
2017-09-01,"Edmonton, Alberta",99.8
2017-09-01,"Edmonton, Alberta",99.7
2017-09-01,"Edmonton, Alberta",100
2017-09-01,British Columbia,107.3
2017-09-01,British Columbia,108.2
2017-09-01,British Columbia,104.4
2017-09-01,"Kelowna, British Columbia",103.4
2017-09-01,"Kelowna, British Columbia",104.4
2017-09-01,"Kelowna, British Columbia",101.2
2017-09-01,"Vancouver, British Columbia",108.4
2017-09-01,"Vancouver, British Columbia",109.3
2017-09-01,"Vancouver, British Columbia",105.2
2017-09-01,"Victoria, British Columbia",101.4
2017-09-01,"Victoria, British Columbia",101.7
2017-09-01,"Victoria, British Columbia",100.4
2017-10-01,Canada,103.2
2017-10-01,Canada,103.1
2017-10-01,Canada,103.6
2017-10-01,Atlantic Region,100
2017-10-01,Atlantic Region,100
2017-10-01,Atlantic Region,99.9
2017-10-01,Newfoundland and Labrador,98.9
2017-10-01,Newfoundland and Labrador,98.6
2017-10-01,Newfoundland and Labrador,99.8
2017-10-01,"St. John's, Newfoundland and Labrador",98.9
2017-10-01,"St. John's, Newfoundland and Labrador",98.6
2017-10-01,"St. John's, Newfoundland and Labrador",99.8
2017-10-01,Prince Edward Island,100.3
2017-10-01,Prince Edward Island,100.4
2017-10-01,Prince Edward Island,100
2017-10-01,"Charlottetown, Prince Edward Island",100.3
2017-10-01,"Charlottetown, Prince Edward Island",100.4
2017-10-01,"Charlottetown, Prince Edward Island",100
2017-10-01,Nova Scotia,101.1
2017-10-01,Nova Scotia,101.4
2017-10-01,Nova Scotia,99.9
